customer_id,region,device,industry,converted,product,revenue,acq_date
CUST_3C8A4914,APAC,Desktop,Tech,False,,0,
CUST_3BC3E78C,MEA,Desktop,Retail,False,,0,
CUST_A1F0CF94,APAC,Desktop,Education,False,,0,
CUST_4BBBE6CB,Europe,Mobile,Logistics,False,,0,
CUST_B0A665A2,North America,Tablet,Education,False,,0,
CUST_7C5845CE,APAC,Desktop,Tech,True,Enterprise Plan,4800,2024-06-07 22:45:49
CUST_7F2BE1B4,Europe,Mobile,Education,False,,0,
CUST_51A472C0,MEA,Mobile,Education,True,Starter Plan,360,2024-04-04 21:36:29
CUST_77305C2F,Europe,Desktop,Retail,False,,0,
CUST_3C3C139B,North America,Desktop,Healthcare,False,,0,
CUST_DBC4D84B,LATAM,Desktop,Logistics,False,,0,
CUST_580796A8,North America,Tablet,Finance,False,,0,
CUST_0887F1A5,Europe,Desktop,Tech,False,,0,
CUST_6FD6B030,Europe,Mobile,Logistics,False,,0,
CUST_53E19F3D,APAC,Desktop,Tech,True,Add-on Bundle,240,2024-01-31 10:56:55
CUST_5ADAACD4,North America,Mobile,Healthcare,False,,0,
CUST_7230B2B0,MEA,Desktop,Logistics,False,,0,
CUST_6D4F95BF,APAC,Mobile,Media,False,,0,
CUST_1F88C7C5,MEA,Mobile,Finance,True,Add-on Bundle,240,2024-01-09 06:56:21
CUST_FD95EC8D,Europe,Mobile,Finance,False,,0,
CUST_80C94C09,North America,Mobile,Healthcare,False,,0,
CUST_D2B15C75,LATAM,Desktop,Healthcare,False,,0,
CUST_8AB8DFF7,MEA,Mobile,Finance,False,,0,
CUST_70AFBF22,APAC,Desktop,Logistics,True,Add-on Bundle,240,2025-05-09 15:26:08
CUST_4E2ECEBB,APAC,Desktop,Manufacturing,False,,0,
CUST_E9ED9CAD,MEA,Desktop,Healthcare,False,,0,
CUST_61BDF049,LATAM,Desktop,Finance,False,,0,
CUST_E0EACD98,Europe,Desktop,Media,False,,0,
CUST_0B5E29AA,APAC,Tablet,Retail,False,,0,
CUST_043AB21F,North America,Desktop,Manufacturing,False,,0,
CUST_F937C8FD,North America,Mobile,Manufacturing,False,,0,
CUST_30DA227C,Europe,Desktop,Tech,True,Starter Plan,360,2024-11-04 08:39:22
CUST_4E46E93A,APAC,Desktop,Finance,False,,0,
CUST_995F5E03,LATAM,Desktop,Tech,False,,0,
CUST_88C040AD,Europe,Tablet,Retail,True,Pro Plan,1200,2024-02-27 02:10:05
CUST_E0F120EE,APAC,Mobile,Education,True,Starter Plan,360,2024-11-20 21:05:56
CUST_A3AB4FF8,North America,Tablet,Manufacturing,True,Starter Plan,360,2024-04-11 00:21:12
CUST_0FD7E4F4,LATAM,Tablet,Finance,False,,0,
CUST_103303DD,North America,Desktop,Education,False,,0,
CUST_F8151FDD,LATAM,Desktop,Media,True,Add-on Bundle,240,2024-02-06 00:10:59
CUST_0E1FEAE5,North America,Mobile,Healthcare,False,,0,
CUST_60DCC0D0,LATAM,Desktop,Finance,False,,0,
CUST_AB6439FA,Europe,Desktop,Finance,False,,0,
CUST_D03A857A,Europe,Desktop,Education,False,,0,
CUST_2D3B0291,MEA,Mobile,Healthcare,False,,0,
CUST_C89CA36E,North America,Mobile,Media,False,,0,
CUST_34F9A343,North America,Desktop,Education,True,Add-on Bundle,240,2024-06-14 07:52:33
CUST_6C530AAE,Europe,Desktop,Manufacturing,True,Pro Plan,1200,2024-09-21 12:00:09
CUST_CC8B6A16,LATAM,Mobile,Retail,False,,0,
CUST_4607F7FF,North America,Mobile,Logistics,False,,0,
CUST_803EF568,LATAM,Desktop,Media,False,,0,
CUST_BF499A12,Europe,Mobile,Tech,False,,0,
CUST_A4D3AF69,APAC,Desktop,Manufacturing,False,,0,
CUST_14DA92F2,North America,Desktop,Healthcare,False,,0,
CUST_C4819D06,MEA,Mobile,Logistics,True,Enterprise Plan,4800,2024-05-30 17:42:42
CUST_EF0EFF60,Europe,Mobile,Logistics,False,,0,
CUST_46489C17,MEA,Desktop,Retail,False,,0,
CUST_A75A52F7,Europe,Mobile,Tech,False,,0,
CUST_88F0BF28,MEA,Mobile,Healthcare,False,,0,
CUST_438124B4,LATAM,Mobile,Finance,True,Starter Plan,360,2025-04-15 10:43:54
CUST_1731592A,MEA,Mobile,Education,False,,0,
CUST_D84210A7,MEA,Mobile,Healthcare,False,,0,
CUST_BDF3FD65,APAC,Desktop,Retail,False,,0,
CUST_00B76FDD,LATAM,Desktop,Manufacturing,False,,0,
CUST_6F3A770E,Europe,Desktop,Media,False,,0,
CUST_5E51EEDA,MEA,Desktop,Media,False,,0,
CUST_7D6548BD,MEA,Mobile,Media,False,,0,
CUST_1A15D419,APAC,Desktop,Logistics,False,,0,
CUST_767B2CC8,Europe,Desktop,Education,True,Starter Plan,360,2025-03-25 22:33:14
CUST_09A69DE1,MEA,Desktop,Tech,False,,0,
CUST_124461DC,APAC,Desktop,Finance,True,Enterprise Plan,4800,2025-01-23 16:50:51
CUST_149EF641,MEA,Desktop,Tech,False,,0,
CUST_075B24B6,Europe,Mobile,Healthcare,False,,0,
CUST_7D411DCA,APAC,Desktop,Retail,True,Pro Plan,1200,2024-11-29 21:26:35
CUST_2FF385C6,MEA,Mobile,Finance,False,,0,
CUST_F8EA2E84,North America,Tablet,Logistics,False,,0,
CUST_989652EE,LATAM,Desktop,Media,True,Enterprise Plan,4800,2024-01-24 16:56:24
CUST_475FBEFA,Europe,Desktop,Tech,False,,0,
CUST_63C4B1BA,MEA,Desktop,Tech,True,Pro Plan,1200,2024-09-10 00:56:37
CUST_21C52F53,MEA,Mobile,Education,False,,0,
CUST_E2F374C3,MEA,Mobile,Retail,False,,0,
CUST_BF56A1B3,MEA,Desktop,Finance,False,,0,
CUST_573F7F25,APAC,Desktop,Finance,False,,0,
CUST_7109AF32,LATAM,Mobile,Healthcare,False,,0,
CUST_597C7B40,MEA,Desktop,Media,False,,0,
CUST_BBC92A64,MEA,Desktop,Retail,False,,0,
CUST_45E81409,APAC,Mobile,Retail,False,,0,
CUST_752D2C9E,APAC,Mobile,Healthcare,False,,0,
CUST_F110A326,LATAM,Mobile,Media,False,,0,
CUST_8620005A,North America,Mobile,Tech,False,,0,
CUST_37BF8BB2,LATAM,Mobile,Healthcare,True,Add-on Bundle,240,2025-06-05 23:12:16
CUST_9F1F64B5,Europe,Desktop,Tech,False,,0,
CUST_1DFCB07C,APAC,Mobile,Education,False,,0,
CUST_01259A0C,North America,Tablet,Manufacturing,False,,0,
CUST_59112692,APAC,Mobile,Media,False,,0,
CUST_9713FAA2,Europe,Desktop,Manufacturing,False,,0,
CUST_983A33A9,APAC,Desktop,Finance,False,,0,
CUST_543857F4,Europe,Desktop,Logistics,False,,0,
CUST_1D38DD92,North America,Desktop,Finance,False,,0,
CUST_56A8DA1D,MEA,Desktop,Media,False,,0,
CUST_72CAD9E1,LATAM,Mobile,Healthcare,False,,0,
CUST_AEE1BC7F,North America,Mobile,Media,False,,0,
CUST_CFBC6C5C,North America,Desktop,Healthcare,False,,0,
CUST_26310C70,MEA,Mobile,Education,False,,0,
CUST_79FDE540,North America,Desktop,Finance,False,,0,
CUST_EDB68485,LATAM,Desktop,Finance,False,,0,
CUST_0F65CAF0,APAC,Desktop,Healthcare,False,,0,
CUST_2F3C6A4C,APAC,Desktop,Finance,True,Enterprise Plan,4800,2024-12-17 23:05:02
CUST_7C33E57E,Europe,Desktop,Tech,False,,0,
CUST_DA974F5E,LATAM,Desktop,Media,False,,0,
CUST_78F18936,North America,Desktop,Education,False,,0,
CUST_1F6419B1,APAC,Mobile,Finance,True,Starter Plan,360,2025-01-19 16:28:46
CUST_09DEF3EB,MEA,Desktop,Manufacturing,False,,0,
CUST_3910D2E3,North America,Mobile,Logistics,False,,0,
CUST_7A544863,LATAM,Mobile,Media,False,,0,
CUST_3EB2F1A0,MEA,Mobile,Retail,False,,0,
CUST_62021A18,MEA,Tablet,Healthcare,False,,0,
CUST_19ECA597,LATAM,Desktop,Logistics,False,,0,
CUST_F8905BD3,North America,Desktop,Retail,False,,0,
CUST_CCB1D57D,MEA,Mobile,Healthcare,False,,0,
CUST_E7023BA7,APAC,Desktop,Finance,False,,0,
CUST_90306A02,MEA,Mobile,Manufacturing,False,,0,
CUST_6F518C31,Europe,Mobile,Tech,True,Pro Plan,1200,2024-12-18 12:41:01
CUST_3596C80A,APAC,Mobile,Education,True,Pro Plan,1200,2024-05-13 00:18:11
CUST_952575F5,North America,Tablet,Logistics,True,Add-on Bundle,240,2025-02-27 01:40:19
CUST_A5B93AAE,LATAM,Tablet,Finance,False,,0,
CUST_6B050305,North America,Mobile,Healthcare,True,Pro Plan,1200,2025-04-13 07:22:37
CUST_CB3CE9B0,North America,Desktop,Tech,True,Add-on Bundle,240,2024-11-23 16:46:40
CUST_4454C95C,Europe,Mobile,Logistics,True,Starter Plan,360,2025-01-20 01:24:50
CUST_D74A2145,APAC,Desktop,Media,False,,0,
CUST_75429D13,LATAM,Desktop,Healthcare,True,Pro Plan,1200,2025-06-02 18:06:48
CUST_D14388BB,APAC,Mobile,Manufacturing,False,,0,
CUST_861637A4,Europe,Desktop,Education,False,,0,
CUST_6562C5C1,APAC,Desktop,Finance,True,Add-on Bundle,240,2024-03-14 09:54:37
CUST_BCFA8A78,APAC,Desktop,Finance,False,,0,
CUST_F1920129,APAC,Mobile,Healthcare,True,Pro Plan,1200,2024-11-05 09:57:38
CUST_E9DAE45E,North America,Desktop,Retail,False,,0,
CUST_BFD2308E,LATAM,Mobile,Retail,False,,0,
CUST_DF6C9756,North America,Desktop,Finance,False,,0,
CUST_0B24D846,North America,Mobile,Logistics,False,,0,
CUST_DDAC1F6F,MEA,Mobile,Retail,False,,0,
CUST_31784D9F,APAC,Desktop,Media,True,Pro Plan,1200,2024-05-13 07:13:17
CUST_F89394C9,APAC,Desktop,Logistics,False,,0,
CUST_70B8FE09,MEA,Desktop,Logistics,False,,0,
CUST_C2890D44,Europe,Tablet,Tech,True,Add-on Bundle,240,2024-03-30 07:29:03
CUST_2F3926F0,Europe,Mobile,Education,False,,0,
CUST_3AC48664,APAC,Tablet,Tech,False,,0,
CUST_C78C3474,LATAM,Desktop,Finance,False,,0,
CUST_F1298750,MEA,Mobile,Media,False,,0,
CUST_33805671,North America,Mobile,Logistics,False,,0,
CUST_6BA1085B,North America,Mobile,Media,False,,0,
CUST_43CF3AE6,LATAM,Tablet,Tech,False,,0,
CUST_E2C4A40D,MEA,Desktop,Retail,False,,0,
CUST_41C576A3,North America,Desktop,Education,False,,0,
CUST_FA131721,LATAM,Mobile,Retail,False,,0,
CUST_4EF1477D,Europe,Mobile,Tech,True,Pro Plan,1200,2025-05-03 16:40:14
CUST_CFE912F5,Europe,Mobile,Healthcare,False,,0,
CUST_F58C9875,APAC,Desktop,Finance,False,,0,
CUST_501627AA,MEA,Desktop,Logistics,False,,0,
CUST_A613863F,APAC,Desktop,Media,False,,0,
CUST_28659414,North America,Desktop,Retail,False,,0,
CUST_2F364281,APAC,Mobile,Media,True,Pro Plan,1200,2024-12-20 17:59:04
CUST_ED46558A,North America,Mobile,Manufacturing,False,,0,
CUST_AAEBDB8B,MEA,Desktop,Finance,True,Starter Plan,360,2024-05-02 23:36:53
CUST_85E5526A,APAC,Desktop,Finance,True,Enterprise Plan,4800,2025-04-15 01:07:18
CUST_F0F800C9,Europe,Desktop,Media,False,,0,
CUST_5C3B99E8,MEA,Desktop,Manufacturing,False,,0,
CUST_6D0C9328,APAC,Mobile,Retail,False,,0,
CUST_FD00D347,MEA,Tablet,Healthcare,True,Starter Plan,360,2025-05-17 18:00:05
CUST_BE7485BE,LATAM,Desktop,Logistics,True,Starter Plan,360,2024-01-28 19:21:02
CUST_D630553E,LATAM,Mobile,Healthcare,False,,0,
CUST_971EB27C,Europe,Mobile,Tech,False,,0,
CUST_C850C535,LATAM,Mobile,Logistics,False,,0,
CUST_F2708856,Europe,Desktop,Retail,False,,0,
CUST_3CFACD1B,APAC,Tablet,Media,True,Add-on Bundle,240,2024-03-01 13:52:24
CUST_E661551C,North America,Desktop,Logistics,False,,0,
CUST_700A4D3E,MEA,Desktop,Logistics,False,,0,
CUST_14F2EBEA,Europe,Desktop,Media,False,,0,
CUST_000871C1,Europe,Desktop,Retail,False,,0,
CUST_EEAEBBFF,MEA,Desktop,Tech,False,,0,
CUST_0AC08910,North America,Desktop,Education,False,,0,
CUST_8011ECBA,North America,Desktop,Media,False,,0,
CUST_761E6675,Europe,Mobile,Education,False,,0,
CUST_0397758F,North America,Mobile,Education,True,Starter Plan,360,2024-10-30 01:00:20
CUST_B9A8F4AF,MEA,Desktop,Education,False,,0,
CUST_1BF2EFBB,MEA,Mobile,Finance,False,,0,
CUST_54843973,Europe,Mobile,Manufacturing,True,Enterprise Plan,4800,2025-02-24 19:19:35
CUST_5739FB4E,APAC,Mobile,Manufacturing,True,Starter Plan,360,2024-07-14 02:48:51
CUST_E93F31BD,LATAM,Desktop,Media,True,Add-on Bundle,240,2024-06-01 07:42:14
CUST_83EAA672,Europe,Mobile,Tech,True,Starter Plan,360,2025-05-07 09:39:58
CUST_9D8DF73A,MEA,Tablet,Manufacturing,False,,0,
CUST_1E5186BC,Europe,Mobile,Tech,False,,0,
CUST_D3F93E77,MEA,Desktop,Healthcare,False,,0,
CUST_0D1A9651,Europe,Desktop,Manufacturing,False,,0,
CUST_73634C1D,Europe,Mobile,Education,True,Starter Plan,360,2025-01-10 09:25:04
CUST_BD5C5E1C,LATAM,Desktop,Retail,True,Starter Plan,360,2025-03-22 23:02:51
CUST_067A26D8,Europe,Desktop,Education,True,Pro Plan,1200,2025-02-15 11:05:11
CUST_3B3FFF64,APAC,Desktop,Healthcare,False,,0,
CUST_159C1FFE,MEA,Mobile,Media,True,Enterprise Plan,4800,2024-10-13 18:58:21
CUST_96C97455,LATAM,Mobile,Manufacturing,False,,0,
CUST_18FC72D8,MEA,Desktop,Education,False,,0,
CUST_1013C8B9,LATAM,Tablet,Manufacturing,True,Starter Plan,360,2024-07-22 06:34:20
CUST_50ADECFC,APAC,Desktop,Healthcare,True,Pro Plan,1200,2025-06-08 14:51:59
CUST_FCFE9C77,MEA,Mobile,Healthcare,False,,0,
CUST_F08B7AC8,North America,Mobile,Logistics,False,,0,
CUST_33B879E7,Europe,Mobile,Finance,False,,0,
CUST_080C993F,MEA,Tablet,Tech,True,Starter Plan,360,2024-07-28 01:01:02
CUST_5FFAA9F5,North America,Desktop,Education,False,,0,
CUST_63C17D59,North America,Mobile,Education,True,Starter Plan,360,2024-08-16 02:01:57
CUST_77C67132,APAC,Desktop,Education,False,,0,
CUST_30D411FD,Europe,Mobile,Education,True,Pro Plan,1200,2025-04-26 02:04:16
CUST_A4814FBE,LATAM,Mobile,Logistics,False,,0,
CUST_50F3F8C4,MEA,Mobile,Healthcare,False,,0,
CUST_250DD568,LATAM,Desktop,Education,True,Add-on Bundle,240,2024-02-05 13:37:40
CUST_8F4576AD,Europe,Mobile,Healthcare,True,Starter Plan,360,2024-08-08 04:25:40
CUST_205C3608,North America,Desktop,Finance,False,,0,
CUST_D19544AE,Europe,Desktop,Logistics,False,,0,
CUST_A8F12D94,MEA,Mobile,Healthcare,False,,0,
CUST_D8074A35,MEA,Desktop,Logistics,False,,0,
CUST_B151CE49,MEA,Mobile,Retail,False,,0,
CUST_6ABBA5D8,North America,Desktop,Manufacturing,False,,0,
CUST_AB3F9CAB,Europe,Desktop,Education,False,,0,
CUST_55563844,Europe,Mobile,Education,False,,0,
CUST_EC1C5914,LATAM,Desktop,Media,False,,0,
CUST_CD61A580,MEA,Desktop,Media,True,Starter Plan,360,2024-12-15 08:30:02
CUST_86855496,APAC,Mobile,Manufacturing,False,,0,
CUST_EE0B86D2,Europe,Desktop,Logistics,False,,0,
CUST_F621585D,MEA,Mobile,Education,False,,0,
CUST_F64B2463,APAC,Desktop,Education,False,,0,
CUST_C82A7178,LATAM,Mobile,Education,False,,0,
CUST_FC452D06,APAC,Mobile,Manufacturing,False,,0,
CUST_7C0F63C1,APAC,Mobile,Healthcare,True,Pro Plan,1200,2024-03-05 10:49:10
CUST_9F9E8CBA,LATAM,Desktop,Education,False,,0,
CUST_FBAD540B,North America,Mobile,Finance,True,Enterprise Plan,4800,2024-05-01 02:59:26
CUST_6B9BB055,APAC,Mobile,Tech,False,,0,
CUST_CCC36675,Europe,Mobile,Healthcare,False,,0,
CUST_D6A2BE6D,Europe,Desktop,Healthcare,False,,0,
CUST_722CAAFB,APAC,Mobile,Healthcare,False,,0,
CUST_85203AE8,APAC,Mobile,Logistics,True,Starter Plan,360,2024-01-27 05:52:41
CUST_CFD66E74,LATAM,Desktop,Retail,False,,0,
CUST_1F5795E7,APAC,Desktop,Manufacturing,False,,0,
CUST_6C2E4991,LATAM,Mobile,Logistics,True,Add-on Bundle,240,2024-04-21 21:42:13
CUST_EA697987,Europe,Desktop,Media,False,,0,
CUST_82BA9D6E,LATAM,Tablet,Manufacturing,False,,0,
CUST_AC4D1753,Europe,Mobile,Finance,False,,0,
CUST_97788494,APAC,Mobile,Manufacturing,True,Pro Plan,1200,2024-06-11 10:51:13
CUST_4F5C422F,North America,Desktop,Tech,False,,0,
CUST_D26BEB4D,Europe,Desktop,Healthcare,False,,0,
CUST_75EBB02F,Europe,Tablet,Healthcare,False,,0,
CUST_D1E96978,North America,Desktop,Manufacturing,True,Pro Plan,1200,2025-04-29 17:28:05
CUST_4AAA7617,North America,Mobile,Healthcare,True,Add-on Bundle,240,2025-02-07 13:52:14
CUST_5265D33C,LATAM,Desktop,Retail,True,Starter Plan,360,2024-06-07 10:02:04
CUST_3B9D6E5E,LATAM,Desktop,Education,False,,0,
CUST_FC152E73,LATAM,Desktop,Media,True,Pro Plan,1200,2025-02-06 20:55:12
CUST_E4ACB4C8,LATAM,Desktop,Retail,False,,0,
CUST_0E189C35,APAC,Tablet,Logistics,False,,0,
CUST_5C645CC1,APAC,Desktop,Education,False,,0,
CUST_BA9FAB00,APAC,Desktop,Logistics,False,,0,
CUST_DBA1CDFC,MEA,Desktop,Finance,True,Pro Plan,1200,2024-09-09 18:32:02
CUST_1FEB4CDD,MEA,Desktop,Logistics,True,Enterprise Plan,4800,2024-10-24 00:41:27
CUST_C80BCF42,MEA,Desktop,Tech,False,,0,
CUST_5034A5D6,LATAM,Mobile,Finance,False,,0,
CUST_B7D35509,Europe,Desktop,Logistics,False,,0,
CUST_700FDB2B,LATAM,Desktop,Retail,False,,0,
CUST_1068BCEB,Europe,Desktop,Logistics,True,Pro Plan,1200,2024-06-17 18:12:17
CUST_4772C1B9,MEA,Tablet,Retail,False,,0,
CUST_C4414E53,North America,Desktop,Education,False,,0,
CUST_A9AD5F28,MEA,Desktop,Tech,True,Pro Plan,1200,2024-11-15 23:07:23
CUST_84FDBC3A,North America,Mobile,Media,False,,0,
CUST_AC4395AD,MEA,Mobile,Healthcare,False,,0,
CUST_ECB47FBB,Europe,Desktop,Retail,False,,0,
CUST_D33174C4,APAC,Desktop,Education,True,Pro Plan,1200,2025-06-29 14:59:40
CUST_DAAD8D50,MEA,Mobile,Tech,False,,0,
CUST_9FD98F85,APAC,Desktop,Manufacturing,False,,0,
CUST_DB182D25,LATAM,Mobile,Logistics,False,,0,
CUST_BC9C8C70,LATAM,Mobile,Tech,False,,0,
CUST_A78E17C9,APAC,Desktop,Tech,True,Add-on Bundle,240,2024-01-16 04:37:50
CUST_B52340B4,APAC,Desktop,Manufacturing,False,,0,
CUST_BD294168,LATAM,Desktop,Healthcare,False,,0,
CUST_007D4A12,MEA,Mobile,Logistics,True,Add-on Bundle,240,2024-01-03 02:06:34
CUST_CB59B747,LATAM,Desktop,Healthcare,True,Pro Plan,1200,2024-05-05 21:34:07
CUST_5B0FA0E4,MEA,Desktop,Logistics,True,Pro Plan,1200,2025-02-13 07:59:35
CUST_BC5FCB00,North America,Mobile,Tech,False,,0,
CUST_1A344877,APAC,Tablet,Retail,False,,0,
CUST_BB181E83,MEA,Desktop,Tech,False,,0,
CUST_DA2BD66B,North America,Tablet,Retail,True,Enterprise Plan,4800,2024-10-09 23:10:47
CUST_D71DD235,North America,Desktop,Tech,False,,0,
CUST_C47E9374,APAC,Desktop,Logistics,True,Enterprise Plan,4800,2025-04-16 03:28:12
CUST_F1B035B7,LATAM,Desktop,Logistics,False,,0,
CUST_53420BD6,Europe,Desktop,Education,False,,0,
CUST_DD03DE08,APAC,Desktop,Retail,False,,0,
CUST_102B905D,North America,Desktop,Finance,True,Add-on Bundle,240,2024-06-05 21:27:48
CUST_F9FF6540,Europe,Tablet,Media,True,Starter Plan,360,2025-05-16 07:15:20
CUST_6FB52E71,North America,Mobile,Logistics,True,Starter Plan,360,2024-02-21 13:56:34
CUST_71F07BF9,Europe,Mobile,Tech,False,,0,
CUST_A425170B,MEA,Desktop,Healthcare,False,,0,
CUST_13D7DC09,MEA,Desktop,Retail,True,Pro Plan,1200,2025-03-31 20:13:37
CUST_096FFC29,North America,Desktop,Healthcare,False,,0,
CUST_FD1D83DE,APAC,Mobile,Tech,True,Add-on Bundle,240,2024-02-14 00:45:10
CUST_901797AE,Europe,Tablet,Finance,False,,0,
CUST_373E4C5D,LATAM,Desktop,Healthcare,False,,0,
CUST_A5122944,North America,Desktop,Healthcare,True,Add-on Bundle,240,2024-04-22 18:25:36
CUST_8DF6A659,Europe,Desktop,Retail,False,,0,
CUST_B22ED7EA,North America,Desktop,Logistics,True,Pro Plan,1200,2024-11-14 13:01:57
CUST_C2E06E9A,Europe,Desktop,Finance,False,,0,
CUST_F3507289,North America,Mobile,Healthcare,True,Enterprise Plan,4800,2024-10-24 03:50:47
CUST_0F304EDD,Europe,Mobile,Retail,False,,0,
CUST_A5585A4D,LATAM,Desktop,Retail,True,Enterprise Plan,4800,2024-09-23 08:50:42
CUST_A0205B87,MEA,Desktop,Logistics,False,,0,
CUST_DB9E6EEF,Europe,Tablet,Tech,False,,0,
CUST_42778EF0,LATAM,Desktop,Media,True,Pro Plan,1200,2024-09-18 23:58:24
CUST_01B63978,Europe,Desktop,Logistics,True,Enterprise Plan,4800,2025-05-20 08:33:26
CUST_DE905148,APAC,Desktop,Healthcare,False,,0,
CUST_B645E524,Europe,Desktop,Healthcare,True,Starter Plan,360,2024-03-10 23:35:39
CUST_B65F2ECD,MEA,Desktop,Retail,True,Add-on Bundle,240,2024-09-18 21:02:10
CUST_91665C93,MEA,Mobile,Education,False,,0,
CUST_39DD987A,Europe,Desktop,Manufacturing,False,,0,
CUST_EBAD33B3,North America,Desktop,Tech,False,,0,
CUST_91299A41,APAC,Mobile,Education,False,,0,
CUST_DFC6AA24,North America,Desktop,Finance,False,,0,
CUST_84899AE7,Europe,Mobile,Education,False,,0,
CUST_A7C628DC,North America,Mobile,Healthcare,True,Add-on Bundle,240,2024-06-26 18:19:11
CUST_C678AEC6,North America,Desktop,Retail,False,,0,
CUST_D8012652,APAC,Mobile,Education,True,Add-on Bundle,240,2025-02-23 03:36:22
CUST_0BFCE127,APAC,Desktop,Retail,False,,0,
CUST_D914A6C6,APAC,Tablet,Healthcare,True,Enterprise Plan,4800,2024-05-01 07:13:49
CUST_E7D161AC,North America,Desktop,Media,True,Add-on Bundle,240,2024-04-05 14:59:23
CUST_0D2B2061,Europe,Tablet,Logistics,False,,0,
CUST_EA81A3D2,APAC,Mobile,Finance,True,Add-on Bundle,240,2024-05-09 05:01:22
CUST_191C62D3,North America,Desktop,Logistics,False,,0,
CUST_F60F6B0D,North America,Desktop,Media,False,,0,
CUST_CFE795A0,MEA,Tablet,Finance,False,,0,
CUST_9ABE3665,Europe,Mobile,Retail,False,,0,
CUST_A3F61F3A,MEA,Desktop,Healthcare,False,,0,
CUST_1A77BEFC,APAC,Mobile,Retail,False,,0,
CUST_DAB10C50,North America,Desktop,Tech,False,,0,
CUST_DCF9082A,APAC,Desktop,Finance,False,,0,
CUST_6A571FE9,North America,Desktop,Education,True,Enterprise Plan,4800,2024-11-10 23:48:48
CUST_C5D73680,MEA,Desktop,Logistics,False,,0,
CUST_3EAE62BB,APAC,Mobile,Healthcare,False,,0,
CUST_8C5EBE83,MEA,Desktop,Education,False,,0,
CUST_538A50FB,LATAM,Mobile,Retail,False,,0,
CUST_04C69065,APAC,Desktop,Logistics,False,,0,
CUST_C36B1132,Europe,Desktop,Manufacturing,False,,0,
CUST_085CCADD,North America,Desktop,Healthcare,False,,0,
CUST_EAFC8FE9,North America,Desktop,Healthcare,True,Enterprise Plan,4800,2024-01-31 01:59:12
CUST_1E50A717,MEA,Desktop,Tech,True,Add-on Bundle,240,2024-03-18 23:09:59
CUST_7A50D83A,APAC,Desktop,Healthcare,False,,0,
CUST_A376802C,LATAM,Mobile,Finance,False,,0,
CUST_82898892,MEA,Desktop,Healthcare,False,,0,
CUST_5DEDB42B,APAC,Desktop,Logistics,False,,0,
CUST_1D0787D6,North America,Desktop,Education,True,Enterprise Plan,4800,2024-02-17 05:26:22
CUST_1D3B7F1F,Europe,Mobile,Finance,False,,0,
CUST_C5C1BDA1,North America,Tablet,Tech,False,,0,
CUST_48C00AE9,APAC,Desktop,Healthcare,True,Pro Plan,1200,2024-02-07 03:01:35
CUST_6ADBE8B2,APAC,Desktop,Education,False,,0,
CUST_9A02387B,APAC,Desktop,Logistics,False,,0,
CUST_B8751799,Europe,Tablet,Healthcare,True,Add-on Bundle,240,2024-06-01 16:01:28
CUST_4FF3E350,Europe,Desktop,Education,True,Add-on Bundle,240,2025-02-16 23:27:05
CUST_B28D8E3C,APAC,Desktop,Logistics,False,,0,
CUST_18A4E136,LATAM,Desktop,Manufacturing,False,,0,
CUST_ADF7EE2D,Europe,Desktop,Healthcare,False,,0,
CUST_C96EBEEE,APAC,Desktop,Tech,False,,0,
CUST_CEDE2D63,Europe,Mobile,Media,False,,0,
CUST_D6317F80,APAC,Desktop,Media,True,Add-on Bundle,240,2024-11-01 17:41:04
CUST_FECC3A37,Europe,Mobile,Healthcare,False,,0,
CUST_0C4A4DF4,North America,Desktop,Tech,False,,0,
CUST_0C7119E3,LATAM,Desktop,Finance,False,,0,
CUST_137BDD55,LATAM,Tablet,Media,True,Starter Plan,360,2024-11-26 13:04:46
CUST_2912BBEE,MEA,Desktop,Finance,True,Starter Plan,360,2024-02-22 16:05:35
CUST_45C68484,North America,Mobile,Logistics,False,,0,
CUST_A821A161,LATAM,Desktop,Healthcare,False,,0,
CUST_1CC8A8EA,North America,Desktop,Finance,False,,0,
CUST_F7DAFC45,APAC,Tablet,Tech,False,,0,
CUST_22F27297,MEA,Desktop,Healthcare,False,,0,
CUST_A5BAD363,MEA,Mobile,Manufacturing,False,,0,
CUST_B112CA40,APAC,Desktop,Tech,False,,0,
CUST_810BF83C,North America,Mobile,Education,False,,0,
CUST_7C022D9C,North America,Desktop,Manufacturing,False,,0,
CUST_187ACF79,MEA,Desktop,Finance,False,,0,
CUST_084AFD91,APAC,Mobile,Logistics,False,,0,
CUST_ED519C02,LATAM,Tablet,Logistics,False,,0,
CUST_CEFB500A,North America,Tablet,Tech,False,,0,
CUST_7E6FF020,LATAM,Mobile,Healthcare,False,,0,
CUST_E88F243B,LATAM,Mobile,Manufacturing,False,,0,
CUST_30D454F0,North America,Desktop,Retail,True,Add-on Bundle,240,2024-06-16 23:49:05
CUST_79CC30C7,North America,Desktop,Logistics,False,,0,
CUST_85267D34,APAC,Desktop,Tech,False,,0,
CUST_AF8D1EB2,APAC,Desktop,Media,True,Pro Plan,1200,2024-05-22 03:39:11
CUST_0F089A3B,MEA,Desktop,Healthcare,True,Starter Plan,360,2025-04-19 05:24:19
CUST_2EDFEADF,North America,Desktop,Healthcare,False,,0,
CUST_9238B8C4,APAC,Desktop,Retail,False,,0,
CUST_A34E1DDB,Europe,Mobile,Finance,False,,0,
