touchpoint_id,customer_id,channel,touchpoint_date,touchpoint_time,is_first_touch,is_last_touch,journey_position,journey_length,session_duration_sec,page_views,cost_usd,converted,revenue_usd,region,device,industry,product
14126,CUST_6346DC72,Organic Search,2024-09-12,18:15:39,False,False,2,3,63,7,0.4326,False,0,Europe,Mobile,Media,
14127,CUST_6346DC72,Affiliate,2024-09-20,06:23:16,False,True,3,3,189,7,2.2194,False,0,Europe,Mobile,Media,
14128,CUST_DCCAB9BD,Paid Social,2024-03-03,09:05:55,True,False,1,4,62,3,5.5265,False,0,APAC,Mobile,Finance,
14129,CUST_DCCAB9BD,Paid Search,2024-03-13,10:41:43,False,False,2,4,213,8,6.0274,False,0,APAC,Mobile,Finance,
14130,CUST_DCCAB9BD,Paid Search,2024-03-16,03:03:03,False,False,3,4,0,1,9.5871,False,0,APAC,Mobile,Finance,
14131,CUST_DCCAB9BD,Display Ads,2024-03-30,03:20:55,False,True,4,4,343,2,3.3969,False,0,APAC,Mobile,Finance,
14132,CUST_5481B2F3,Paid Search,2024-10-23,05:04:20,True,True,1,1,40,3,5.1789,False,0,LATAM,Mobile,Manufacturing,
14133,CUST_77C493EC,Email,2024-12-23,07:02:30,True,False,1,4,193,2,1.0788,False,0,MEA,Mobile,Media,
14134,CUST_77C493EC,Paid Social,2025-01-04,20:11:07,False,False,2,4,27,4,6.6257,False,0,MEA,Mobile,Media,
14135,CUST_77C493EC,Paid Search,2025-01-10,14:50:35,False,False,3,4,80,6,6.7949,False,0,MEA,Mobile,Media,
14136,CUST_77C493EC,Display Ads,2025-02-24,21:54:36,False,True,4,4,136,8,1.8424,False,0,MEA,Mobile,Media,
14137,CUST_43B52842,Direct,2025-05-01,04:15:47,True,False,1,3,204,1,0.1085,False,0,LATAM,Desktop,Education,
14138,CUST_43B52842,Email,2025-06-11,16:50:07,False,False,2,3,14,2,0.5531,False,0,LATAM,Desktop,Education,
14139,CUST_43B52842,Influencer,2025-06-17,03:01:58,False,True,3,3,84,3,2.6625,False,0,LATAM,Desktop,Education,
14140,CUST_F8F5161C,Paid Search,2024-06-11,11:29:35,True,False,1,6,112,4,11.1528,False,0,North America,Desktop,Healthcare,
14141,CUST_F8F5161C,Organic Search,2024-06-16,06:28:22,False,False,2,6,597,14,1.4205,False,0,North America,Desktop,Healthcare,
14142,CUST_F8F5161C,Email,2024-06-16,19:49:25,False,False,3,6,304,3,1.0425,False,0,North America,Desktop,Healthcare,
14143,CUST_F8F5161C,Paid Social,2024-06-20,06:13:41,False,False,4,6,259,1,6.3353,False,0,North America,Desktop,Healthcare,
14144,CUST_F8F5161C,Paid Search,2024-06-25,07:32:32,False,False,5,6,219,5,3.4601,False,0,North America,Desktop,Healthcare,
14145,CUST_F8F5161C,Affiliate,2024-06-25,17:49:04,False,True,6,6,36,12,3.2787,True,360,North America,Desktop,Healthcare,Starter Plan
14146,CUST_842424A1,Paid Social,2024-10-21,14:20:07,True,False,1,4,72,6,7.6262,False,0,APAC,Mobile,Tech,
14147,CUST_842424A1,Paid Social,2024-10-23,04:55:00,False,False,2,4,393,3,7.8105,False,0,APAC,Mobile,Tech,
14148,CUST_842424A1,Direct,2024-11-11,08:08:20,False,False,3,4,167,1,0.1126,False,0,APAC,Mobile,Tech,
14149,CUST_842424A1,Paid Search,2024-11-29,09:41:49,False,True,4,4,223,7,9.8279,False,0,APAC,Mobile,Tech,
14150,CUST_8BACA01B,Paid Social,2024-10-22,14:17:31,True,False,1,4,428,8,5.9041,False,0,MEA,Tablet,Healthcare,
14151,CUST_8BACA01B,Video Ads,2024-10-22,18:10:35,False,False,2,4,444,2,5.2889,False,0,MEA,Tablet,Healthcare,
14152,CUST_8BACA01B,Direct,2024-10-25,05:38:37,False,False,3,4,2,4,0.2185,False,0,MEA,Tablet,Healthcare,
14153,CUST_8BACA01B,Email,2024-11-06,17:34:06,False,True,4,4,133,2,0.344,False,0,MEA,Tablet,Healthcare,
14154,CUST_1B9F3826,Influencer,2024-12-07,15:11:43,True,False,1,3,184,3,5.2557,False,0,Europe,Mobile,Retail,
14155,CUST_1B9F3826,Paid Search,2024-12-16,15:17:07,False,False,2,3,336,12,7.2274,False,0,Europe,Mobile,Retail,
14156,CUST_1B9F3826,Email,2024-12-29,06:58:57,False,True,3,3,266,11,0.6257,True,240,Europe,Mobile,Retail,Add-on Bundle
14157,CUST_C9F06BC7,Affiliate,2024-04-30,20:59:12,True,False,1,3,127,5,3.6379,False,0,Europe,Desktop,Media,
14158,CUST_C9F06BC7,Email,2024-05-02,17:01:43,False,False,2,3,137,5,0.7909,False,0,Europe,Desktop,Media,
14159,CUST_C9F06BC7,Display Ads,2024-05-24,18:01:45,False,True,3,3,296,1,5.4217,False,0,Europe,Desktop,Media,
14160,CUST_3F647CAD,Display Ads,2024-01-04,21:52:57,True,False,1,2,20,8,3.4206,False,0,LATAM,Desktop,Media,
14161,CUST_3F647CAD,Paid Social,2024-02-01,16:43:05,False,True,2,2,15,7,4.5584,False,0,LATAM,Desktop,Media,
14162,CUST_3E77A146,Affiliate,2024-10-23,21:57:04,True,True,1,1,85,3,1.7881,False,0,Europe,Desktop,Education,
14163,CUST_252A3DBA,Paid Search,2024-01-15,00:13:16,True,False,1,4,188,3,5.5303,False,0,Europe,Mobile,Media,
14164,CUST_252A3DBA,Influencer,2024-01-19,12:09:01,False,False,2,4,10,7,2.2012,False,0,Europe,Mobile,Media,
14165,CUST_252A3DBA,Affiliate,2024-02-03,16:28:20,False,False,3,4,41,1,3.5411,False,0,Europe,Mobile,Media,
14166,CUST_252A3DBA,Organic Search,2024-03-27,03:13:15,False,True,4,4,96,2,0.4915,True,360,Europe,Mobile,Media,Starter Plan
14167,CUST_0D441DE7,Organic Search,2025-05-18,06:06:28,True,False,1,4,320,2,1.6273,False,0,MEA,Desktop,Retail,
14168,CUST_0D441DE7,Paid Social,2025-05-26,12:19:50,False,False,2,4,33,2,2.4677,False,0,MEA,Desktop,Retail,
14169,CUST_0D441DE7,Video Ads,2025-06-01,04:38:35,False,False,3,4,2,6,2.9807,False,0,MEA,Desktop,Retail,
14170,CUST_0D441DE7,Organic Search,2025-06-07,23:55:05,False,True,4,4,60,1,1.6361,False,0,MEA,Desktop,Retail,
14171,CUST_630B7D8D,Organic Search,2024-01-02,01:00:19,True,False,1,11,143,2,1.2068,False,0,APAC,Desktop,Education,
14172,CUST_630B7D8D,Affiliate,2024-01-02,19:46:54,False,False,2,11,189,13,1.7822,False,0,APAC,Desktop,Education,
14173,CUST_630B7D8D,Email,2024-01-03,19:11:21,False,False,3,11,89,7,0.4014,False,0,APAC,Desktop,Education,
14174,CUST_630B7D8D,Affiliate,2024-01-05,16:02:15,False,False,4,11,925,5,1.1605,False,0,APAC,Desktop,Education,
14175,CUST_630B7D8D,Direct,2024-01-06,09:18:43,False,False,5,11,327,7,0.258,False,0,APAC,Desktop,Education,
14176,CUST_630B7D8D,Organic Search,2024-01-07,03:40:43,False,False,6,11,93,1,0.3772,False,0,APAC,Desktop,Education,
14177,CUST_630B7D8D,Video Ads,2024-01-07,06:59:03,False,False,7,11,205,1,6.8526,False,0,APAC,Desktop,Education,
14178,CUST_630B7D8D,Direct,2024-01-07,15:24:55,False,False,8,11,12,6,0.1355,False,0,APAC,Desktop,Education,
14179,CUST_630B7D8D,Email,2024-01-08,00:09:02,False,False,9,11,48,3,0.5941,False,0,APAC,Desktop,Education,
14180,CUST_630B7D8D,Display Ads,2024-01-08,18:41:14,False,False,10,11,53,1,1.4602,False,0,APAC,Desktop,Education,
14181,CUST_630B7D8D,Paid Social,2024-01-08,21:52:22,False,True,11,11,85,4,8.1333,True,1200,APAC,Desktop,Education,Pro Plan
14182,CUST_67606D48,Influencer,2025-03-14,23:00:02,True,False,1,2,234,3,3.2139,False,0,MEA,Mobile,Manufacturing,
14183,CUST_67606D48,Email,2025-04-15,02:35:12,False,True,2,2,169,3,0.3501,False,0,MEA,Mobile,Manufacturing,
14184,CUST_9D684C58,Paid Search,2025-04-27,06:55:28,True,True,1,1,378,1,8.288,False,0,MEA,Desktop,Logistics,
14185,CUST_69EBA346,Organic Search,2025-02-10,14:08:17,True,False,1,4,223,13,1.5499,False,0,APAC,Mobile,Healthcare,
14186,CUST_69EBA346,Organic Search,2025-02-14,07:05:51,False,False,2,4,380,7,0.9206,False,0,APAC,Mobile,Healthcare,
14187,CUST_69EBA346,Paid Search,2025-02-16,21:56:39,False,False,3,4,7,5,10.6244,False,0,APAC,Mobile,Healthcare,
14188,CUST_69EBA346,Paid Search,2025-02-21,20:03:48,False,True,4,4,141,3,7.7126,True,240,APAC,Mobile,Healthcare,Add-on Bundle
14189,CUST_565767EB,Paid Social,2024-05-05,04:52:22,True,False,1,2,123,5,4.4915,False,0,LATAM,Desktop,Retail,
14190,CUST_565767EB,Organic Search,2024-05-14,07:15:43,False,True,2,2,146,6,0.5892,False,0,LATAM,Desktop,Retail,
14191,CUST_2668A710,Video Ads,2024-08-31,17:10:07,True,False,1,9,30,2,3.9614,False,0,APAC,Desktop,Finance,
14192,CUST_2668A710,Display Ads,2024-09-02,20:43:11,False,False,2,9,352,3,5.9221,False,0,APAC,Desktop,Finance,
14193,CUST_2668A710,Direct,2024-09-03,15:02:28,False,False,3,9,29,6,0.2133,False,0,APAC,Desktop,Finance,
14194,CUST_2668A710,Organic Search,2024-09-17,04:44:31,False,False,4,9,230,5,0.9677,False,0,APAC,Desktop,Finance,
14195,CUST_2668A710,Paid Social,2024-09-17,11:20:44,False,False,5,9,323,4,3.3257,False,0,APAC,Desktop,Finance,
14196,CUST_2668A710,Direct,2024-09-20,12:48:48,False,False,6,9,17,4,0.2298,False,0,APAC,Desktop,Finance,
14197,CUST_2668A710,Paid Social,2024-09-20,15:04:16,False,False,7,9,355,12,3.733,False,0,APAC,Desktop,Finance,
14198,CUST_2668A710,Paid Search,2024-10-11,05:24:07,False,False,8,9,231,1,2.8884,False,0,APAC,Desktop,Finance,
14199,CUST_2668A710,Organic Search,2024-10-18,04:16:48,False,True,9,9,23,1,1.4767,True,360,APAC,Desktop,Finance,Starter Plan
14200,CUST_224E5E49,Email,2025-01-18,13:13:21,True,False,1,2,134,2,0.2701,False,0,APAC,Desktop,Healthcare,
14201,CUST_224E5E49,Display Ads,2025-01-23,03:16:54,False,True,2,2,185,5,4.5012,False,0,APAC,Desktop,Healthcare,
14202,CUST_ABA53DA2,Organic Search,2024-02-09,02:26:25,True,False,1,4,45,3,0.6764,False,0,LATAM,Mobile,Retail,
14203,CUST_ABA53DA2,Video Ads,2024-02-20,00:44:44,False,False,2,4,99,3,3.1616,False,0,LATAM,Mobile,Retail,
14204,CUST_ABA53DA2,Email,2024-02-24,13:04:37,False,False,3,4,62,15,0.463,False,0,LATAM,Mobile,Retail,
14205,CUST_ABA53DA2,Display Ads,2024-02-26,16:27:54,False,True,4,4,320,1,4.1873,False,0,LATAM,Mobile,Retail,
14206,CUST_C2964CAA,Video Ads,2025-02-22,17:54:31,True,False,1,4,23,5,4.6922,False,0,LATAM,Desktop,Manufacturing,
14207,CUST_C2964CAA,Direct,2025-02-23,19:07:02,False,False,2,4,162,8,0.1588,False,0,LATAM,Desktop,Manufacturing,
14208,CUST_C2964CAA,Paid Social,2025-02-24,04:15:10,False,False,3,4,123,4,4.1769,False,0,LATAM,Desktop,Manufacturing,
14209,CUST_C2964CAA,Paid Social,2025-03-03,05:01:35,False,True,4,4,57,3,3.6523,False,0,LATAM,Desktop,Manufacturing,
14210,CUST_A385D7D1,Email,2024-05-31,15:20:51,True,False,1,9,42,8,0.9098,False,0,North America,Desktop,Education,
14211,CUST_A385D7D1,Paid Search,2024-06-07,16:45:15,False,False,2,9,254,2,5.9539,False,0,North America,Desktop,Education,
14212,CUST_A385D7D1,Paid Social,2024-06-09,08:49:48,False,False,3,9,43,1,6.2188,False,0,North America,Desktop,Education,
14213,CUST_A385D7D1,Influencer,2024-06-11,19:30:38,False,False,4,9,349,9,4.495,False,0,North America,Desktop,Education,
14214,CUST_A385D7D1,Affiliate,2024-06-17,22:47:35,False,False,5,9,257,8,0.8907,False,0,North America,Desktop,Education,
14215,CUST_A385D7D1,Organic Search,2024-06-21,00:45:18,False,False,6,9,114,3,0.7489,False,0,North America,Desktop,Education,
14216,CUST_A385D7D1,Display Ads,2024-06-21,19:25:49,False,False,7,9,337,3,3.4505,False,0,North America,Desktop,Education,
14217,CUST_A385D7D1,Organic Search,2024-06-21,19:26:02,False,False,8,9,25,5,0.7365,False,0,North America,Desktop,Education,
14218,CUST_A385D7D1,Paid Search,2024-06-25,13:37:28,False,True,9,9,11,5,3.1564,True,4800,North America,Desktop,Education,Enterprise Plan
14219,CUST_DA6EA774,Paid Social,2024-12-15,20:23:09,True,False,1,3,69,9,4.8094,False,0,LATAM,Tablet,Media,
14220,CUST_DA6EA774,Display Ads,2024-12-25,02:54:35,False,False,2,3,200,10,2.8011,False,0,LATAM,Tablet,Media,
14221,CUST_DA6EA774,Display Ads,2024-12-26,15:55:43,False,True,3,3,82,2,4.4842,False,0,LATAM,Tablet,Media,
14222,CUST_9001CA42,Paid Social,2024-07-11,20:48:54,True,False,1,3,150,3,2.8296,False,0,North America,Desktop,Manufacturing,
14223,CUST_9001CA42,Display Ads,2024-07-15,04:42:16,False,False,2,3,141,3,5.1595,False,0,North America,Desktop,Manufacturing,
14224,CUST_9001CA42,Affiliate,2024-08-02,10:42:33,False,True,3,3,121,11,2.4233,False,0,North America,Desktop,Manufacturing,
14225,CUST_69F357FC,Display Ads,2024-07-04,09:10:47,True,False,1,2,247,2,2.7085,False,0,APAC,Mobile,Manufacturing,
14226,CUST_69F357FC,Affiliate,2024-07-16,23:35:49,False,True,2,2,278,7,2.8799,False,0,APAC,Mobile,Manufacturing,
14227,CUST_CDD0500D,Direct,2025-05-17,23:21:59,True,True,1,1,323,4,0.2461,False,0,APAC,Mobile,Media,
14228,CUST_DCE8AF15,Paid Social,2024-12-11,16:04:49,True,False,1,4,161,5,5.0379,False,0,APAC,Desktop,Education,
14229,CUST_DCE8AF15,Paid Search,2024-12-26,07:13:09,False,False,2,4,196,8,6.9532,False,0,APAC,Desktop,Education,
14230,CUST_DCE8AF15,Paid Search,2025-01-02,20:17:40,False,False,3,4,209,5,5.8949,False,0,APAC,Desktop,Education,
14231,CUST_DCE8AF15,Organic Search,2025-01-21,02:11:58,False,True,4,4,157,6,1.182,False,0,APAC,Desktop,Education,
14232,CUST_C0E8517B,Email,2025-02-08,07:57:00,True,False,1,9,81,4,0.4767,False,0,LATAM,Mobile,Tech,
14233,CUST_C0E8517B,Affiliate,2025-02-08,19:41:35,False,False,2,9,313,3,1.918,False,0,LATAM,Mobile,Tech,
14234,CUST_C0E8517B,Email,2025-02-11,09:28:27,False,False,3,9,100,2,0.6686,False,0,LATAM,Mobile,Tech,
14235,CUST_C0E8517B,Organic Search,2025-02-25,20:39:44,False,False,4,9,46,5,1.2997,False,0,LATAM,Mobile,Tech,
14236,CUST_C0E8517B,Paid Social,2025-02-28,16:49:00,False,False,5,9,19,1,5.3713,False,0,LATAM,Mobile,Tech,
14237,CUST_C0E8517B,Direct,2025-03-01,10:59:41,False,False,6,9,257,2,0.0932,False,0,LATAM,Mobile,Tech,
14238,CUST_C0E8517B,Display Ads,2025-03-05,01:32:15,False,False,7,9,125,1,5.2744,False,0,LATAM,Mobile,Tech,
14239,CUST_C0E8517B,Paid Search,2025-03-24,22:57:09,False,False,8,9,495,1,10.352,False,0,LATAM,Mobile,Tech,
14240,CUST_C0E8517B,Organic Search,2025-03-29,17:44:49,False,True,9,9,226,24,0.6111,True,4800,LATAM,Mobile,Tech,Enterprise Plan
14241,CUST_52C409F1,Video Ads,2024-03-25,07:33:52,True,False,1,2,115,4,2.4541,False,0,MEA,Desktop,Media,
14242,CUST_52C409F1,Paid Search,2024-03-31,04:24:32,False,True,2,2,84,10,3.1475,False,0,MEA,Desktop,Media,
14243,CUST_B89C3096,Display Ads,2024-08-21,07:28:39,True,False,1,2,141,1,2.3452,False,0,North America,Mobile,Logistics,
14244,CUST_B89C3096,Email,2024-09-29,10:39:35,False,True,2,2,270,5,0.2869,False,0,North America,Mobile,Logistics,
14245,CUST_6A450490,Display Ads,2024-11-06,01:10:57,True,True,1,1,356,6,3.6906,False,0,MEA,Desktop,Media,
14246,CUST_E7E69CDF,Email,2024-11-30,21:45:19,True,False,1,4,126,1,0.6081,False,0,LATAM,Mobile,Finance,
14247,CUST_E7E69CDF,Email,2024-12-01,13:34:59,False,False,2,4,10,4,0.8462,False,0,LATAM,Mobile,Finance,
14248,CUST_E7E69CDF,Direct,2024-12-02,08:06:50,False,False,3,4,1,2,0.1005,False,0,LATAM,Mobile,Finance,
14249,CUST_E7E69CDF,Organic Search,2024-12-02,08:52:25,False,True,4,4,305,3,0.9055,False,0,LATAM,Mobile,Finance,
14250,CUST_8D7628DD,Influencer,2024-01-04,15:57:26,True,True,1,1,85,16,3.2131,False,0,MEA,Desktop,Healthcare,
14251,CUST_62E7F2E0,Paid Social,2025-05-26,00:05:39,True,False,1,3,156,5,5.3874,False,0,North America,Mobile,Tech,
14252,CUST_62E7F2E0,Display Ads,2025-05-26,01:51:36,False,False,2,3,313,5,4.0005,False,0,North America,Mobile,Tech,
14253,CUST_62E7F2E0,Paid Search,2025-05-28,22:29:29,False,True,3,3,217,3,11.093,False,0,North America,Mobile,Tech,
14254,CUST_228B2558,Direct,2024-03-18,17:44:40,True,False,1,4,202,1,0.1808,False,0,MEA,Desktop,Media,
14255,CUST_228B2558,Display Ads,2024-03-28,22:06:41,False,False,2,4,17,5,6.0309,False,0,MEA,Desktop,Media,
14256,CUST_228B2558,Email,2024-04-23,08:03:01,False,False,3,4,388,3,0.6885,False,0,MEA,Desktop,Media,
14257,CUST_228B2558,Paid Search,2024-05-02,12:32:59,False,True,4,4,144,9,7.164,False,0,MEA,Desktop,Media,
14258,CUST_6A8018B3,Direct,2024-12-03,14:28:54,True,False,1,3,49,14,0.2037,False,0,North America,Desktop,Education,
14259,CUST_6A8018B3,Paid Search,2024-12-14,16:29:31,False,False,2,3,245,2,10.5134,False,0,North America,Desktop,Education,
14260,CUST_6A8018B3,Organic Search,2024-12-20,06:44:43,False,True,3,3,73,2,0.409,False,0,North America,Desktop,Education,
14261,CUST_C254E775,Paid Social,2025-01-06,23:44:44,True,False,1,4,31,7,4.0842,False,0,LATAM,Desktop,Logistics,
14262,CUST_C254E775,Display Ads,2025-01-18,23:20:45,False,False,2,4,65,5,5.3277,False,0,LATAM,Desktop,Logistics,
14263,CUST_C254E775,Paid Search,2025-01-20,12:25:33,False,False,3,4,8,3,6.0829,False,0,LATAM,Desktop,Logistics,
14264,CUST_C254E775,Display Ads,2025-02-10,12:40:30,False,True,4,4,63,12,4.1293,False,0,LATAM,Desktop,Logistics,
14265,CUST_A05D8861,Video Ads,2024-05-19,12:37:26,True,False,1,4,77,5,4.3654,False,0,MEA,Desktop,Finance,
14266,CUST_A05D8861,Paid Social,2024-05-29,09:02:17,False,False,2,4,84,6,5.8528,False,0,MEA,Desktop,Finance,
14267,CUST_A05D8861,Video Ads,2024-06-29,13:19:53,False,False,3,4,158,2,3.846,False,0,MEA,Desktop,Finance,
14268,CUST_A05D8861,Email,2024-07-16,09:04:31,False,True,4,4,31,5,0.3261,False,0,MEA,Desktop,Finance,
14269,CUST_774B0E07,Organic Search,2024-03-04,05:37:29,True,True,1,1,10,3,1.3296,False,0,LATAM,Mobile,Finance,
14270,CUST_967990DE,Influencer,2024-02-28,21:52:16,True,False,1,8,217,1,2.8596,False,0,North America,Desktop,Education,
14271,CUST_967990DE,Organic Search,2024-03-03,10:13:03,False,False,2,8,44,1,1.0623,False,0,North America,Desktop,Education,
14272,CUST_967990DE,Display Ads,2024-03-04,15:10:50,False,False,3,8,1063,15,5.6374,False,0,North America,Desktop,Education,
14273,CUST_967990DE,Organic Search,2024-03-07,03:49:37,False,False,4,8,454,11,1.4282,False,0,North America,Desktop,Education,
14274,CUST_967990DE,Influencer,2024-03-07,23:32:12,False,False,5,8,16,1,1.8002,False,0,North America,Desktop,Education,
14275,CUST_967990DE,Paid Search,2024-03-12,08:49:21,False,False,6,8,311,12,3.8968,False,0,North America,Desktop,Education,
14276,CUST_967990DE,Video Ads,2024-03-14,01:14:10,False,False,7,8,6,2,3.6779,False,0,North America,Desktop,Education,
14277,CUST_967990DE,Paid Social,2024-03-17,15:50:18,False,True,8,8,515,3,6.5867,True,1200,North America,Desktop,Education,Pro Plan
14278,CUST_60A0575E,Direct,2024-07-14,21:58:01,True,False,1,5,41,3,0.1166,False,0,North America,Tablet,Logistics,
14279,CUST_60A0575E,Paid Search,2024-07-15,06:11:33,False,False,2,5,189,7,7.1514,False,0,North America,Tablet,Logistics,
14280,CUST_60A0575E,Direct,2024-07-15,16:56:58,False,False,3,5,286,10,0.2632,False,0,North America,Tablet,Logistics,
14281,CUST_60A0575E,Direct,2024-07-15,21:13:43,False,False,4,5,7,1,0.1665,False,0,North America,Tablet,Logistics,
14282,CUST_60A0575E,Email,2024-07-15,21:30:39,False,True,5,5,171,2,0.4609,True,240,North America,Tablet,Logistics,Add-on Bundle
14283,CUST_649A066D,Display Ads,2024-05-27,23:16:03,True,False,1,3,128,2,5.7667,False,0,APAC,Tablet,Education,
14284,CUST_649A066D,Display Ads,2024-06-19,02:14:41,False,False,2,3,532,2,5.3706,False,0,APAC,Tablet,Education,
14285,CUST_649A066D,Paid Social,2024-06-23,07:25:39,False,True,3,3,159,4,5.8918,False,0,APAC,Tablet,Education,
14286,CUST_F95EC3DE,Email,2024-02-08,15:11:16,True,False,1,2,19,2,0.249,False,0,Europe,Mobile,Manufacturing,
14287,CUST_F95EC3DE,Video Ads,2024-02-28,10:12:14,False,True,2,2,141,7,6.9481,False,0,Europe,Mobile,Manufacturing,
14288,CUST_4CF33E18,Organic Search,2024-10-23,07:29:57,True,False,1,4,13,4,0.5959,False,0,North America,Desktop,Education,
14289,CUST_4CF33E18,Paid Search,2024-10-23,22:15:26,False,False,2,4,36,5,3.7563,False,0,North America,Desktop,Education,
14290,CUST_4CF33E18,Email,2024-11-06,12:07:05,False,False,3,4,528,2,0.7663,False,0,North America,Desktop,Education,
14291,CUST_4CF33E18,Affiliate,2024-11-11,12:32:02,False,True,4,4,191,15,1.4448,False,0,North America,Desktop,Education,
14292,CUST_D87CA511,Email,2025-01-21,03:56:16,True,False,1,3,30,5,0.9779,False,0,APAC,Desktop,Retail,
14293,CUST_D87CA511,Paid Search,2025-02-04,12:28:43,False,False,2,3,90,1,8.9392,False,0,APAC,Desktop,Retail,
14294,CUST_D87CA511,Video Ads,2025-03-01,06:27:19,False,True,3,3,242,1,2.3351,False,0,APAC,Desktop,Retail,
14295,CUST_C4FA7AEC,Organic Search,2024-05-02,11:11:47,True,False,1,10,52,3,1.2998,False,0,LATAM,Mobile,Education,
14296,CUST_C4FA7AEC,Organic Search,2024-05-03,03:32:59,False,False,2,10,369,7,1.5777,False,0,LATAM,Mobile,Education,
14297,CUST_C4FA7AEC,Paid Search,2024-05-03,19:59:38,False,False,3,10,312,6,9.824,False,0,LATAM,Mobile,Education,
14298,CUST_C4FA7AEC,Email,2024-05-04,13:23:44,False,False,4,10,77,3,1.0194,False,0,LATAM,Mobile,Education,
14299,CUST_C4FA7AEC,Paid Social,2024-05-05,13:55:13,False,False,5,10,39,3,6.1753,False,0,LATAM,Mobile,Education,
14300,CUST_C4FA7AEC,Paid Search,2024-05-06,07:37:49,False,False,6,10,170,1,3.533,False,0,LATAM,Mobile,Education,
14301,CUST_C4FA7AEC,Paid Social,2024-05-09,00:34:39,False,False,7,10,111,1,5.1898,False,0,LATAM,Mobile,Education,
14302,CUST_C4FA7AEC,Paid Search,2024-05-09,11:18:36,False,False,8,10,203,4,6.5104,False,0,LATAM,Mobile,Education,
14303,CUST_C4FA7AEC,Video Ads,2024-05-12,04:08:17,False,False,9,10,81,1,4.327,False,0,LATAM,Mobile,Education,
14304,CUST_C4FA7AEC,Organic Search,2024-05-12,11:18:51,False,True,10,10,92,3,1.6079,True,360,LATAM,Mobile,Education,Starter Plan
14305,CUST_6ADD07CF,Display Ads,2024-05-12,11:32:08,True,True,1,1,105,10,3.507,False,0,North America,Desktop,Education,
14306,CUST_D8C9D05E,Organic Search,2024-05-01,11:11:47,True,False,1,3,341,6,1.4314,False,0,MEA,Desktop,Tech,
14307,CUST_D8C9D05E,Video Ads,2024-05-02,23:24:08,False,False,2,3,6,1,3.123,False,0,MEA,Desktop,Tech,
14308,CUST_D8C9D05E,Email,2024-05-10,10:10:48,False,True,3,3,242,6,0.8417,False,0,MEA,Desktop,Tech,
14309,CUST_78D69F40,Video Ads,2024-07-07,23:52:40,True,False,1,3,124,16,6.2412,False,0,APAC,Mobile,Healthcare,
14310,CUST_78D69F40,Video Ads,2024-07-08,12:28:49,False,False,2,3,12,2,4.3292,False,0,APAC,Mobile,Healthcare,
14311,CUST_78D69F40,Paid Search,2024-07-08,16:08:56,False,True,3,3,161,1,6.4242,False,0,APAC,Mobile,Healthcare,
14312,CUST_DB685128,Influencer,2024-09-07,18:04:08,True,False,1,3,4,7,3.7165,False,0,North America,Mobile,Media,
14313,CUST_DB685128,Paid Search,2024-09-08,22:16:46,False,False,2,3,217,1,3.8119,False,0,North America,Mobile,Media,
14314,CUST_DB685128,Display Ads,2024-10-12,09:19:26,False,True,3,3,132,3,4.3184,False,0,North America,Mobile,Media,
14315,CUST_4DA9D7B6,Paid Social,2025-05-02,00:34:41,True,False,1,2,240,12,4.7483,False,0,LATAM,Mobile,Retail,
14316,CUST_4DA9D7B6,Paid Social,2025-05-14,14:41:33,False,True,2,2,16,1,4.4017,False,0,LATAM,Mobile,Retail,
14317,CUST_820E6940,Video Ads,2024-08-28,07:12:34,True,True,1,1,74,1,1.5513,False,0,Europe,Desktop,Manufacturing,
14318,CUST_4BAF54F3,Display Ads,2024-12-11,00:13:10,True,True,1,1,162,7,2.1447,False,0,LATAM,Mobile,Education,
14319,CUST_C5B270A7,Paid Search,2024-11-08,00:06:13,True,False,1,3,213,5,8.506,False,0,LATAM,Desktop,Education,
14320,CUST_C5B270A7,Paid Social,2024-11-09,00:45:29,False,False,2,3,453,4,3.6147,False,0,LATAM,Desktop,Education,
14321,CUST_C5B270A7,Paid Search,2024-11-09,02:03:11,False,True,3,3,304,1,8.0018,False,0,LATAM,Desktop,Education,
14322,CUST_856B503E,Display Ads,2024-06-14,00:02:20,True,True,1,1,549,4,5.9616,False,0,Europe,Desktop,Education,
14323,CUST_ECDCD675,Organic Search,2024-11-28,11:36:11,True,False,1,8,156,3,0.5999,False,0,MEA,Mobile,Manufacturing,
14324,CUST_ECDCD675,Paid Search,2024-12-05,00:05:06,False,False,2,8,99,5,6.353,False,0,MEA,Mobile,Manufacturing,
14325,CUST_ECDCD675,Organic Search,2024-12-13,15:15:26,False,False,3,8,90,14,0.4704,False,0,MEA,Mobile,Manufacturing,
14326,CUST_ECDCD675,Influencer,2024-12-22,11:19:44,False,False,4,8,3,3,4.3411,False,0,MEA,Mobile,Manufacturing,
14327,CUST_ECDCD675,Affiliate,2024-12-30,23:31:00,False,False,5,8,119,1,1.1424,False,0,MEA,Mobile,Manufacturing,
14328,CUST_ECDCD675,Organic Search,2025-01-07,06:35:30,False,False,6,8,141,2,0.8523,False,0,MEA,Mobile,Manufacturing,
14329,CUST_ECDCD675,Organic Search,2025-01-16,12:21:54,False,False,7,8,756,2,1.1048,False,0,MEA,Mobile,Manufacturing,
14330,CUST_ECDCD675,Direct,2025-01-18,15:29:36,False,True,8,8,114,7,0.181,True,1200,MEA,Mobile,Manufacturing,Pro Plan
